text,stars,sentiment,film_id
"David Lynch spolu s Angelem Badalamentim předvádějí něco, co se skutečně dá nazvat jedině jako zážitkové představení. Je to dlouhý hudební klih, který je doplnění o hrané/performance sekvence. Hudebně krásné a pojmenování ""Industrial Symphony"" tomu dokonale sedí. Místy skutečně symfonie, jindy téměř až kakofonie. Julee Cruise má nádherný hlas a tady naštěstí dostala opravdu hodně prostoru. Krásný zážitek. Naživo musel vyznít ještě lépe.",4,positive,6254
"Ďalší klinec do rakvy filmu kariéry Deana Caina! Tento lacno vyzerajúci zbytočný sci-fi thriller hrá Dean Cain ako veľmi nepresvedčivého geológa uväzneného spolu so svojou kolegyňou geologičkou a niekoľkými nebezpečnými väzňami vo futuristickom väzení, ktorí bojujú s 8-metrovým hadom na odľahlej časti južného pólu. 1/10",1,negative,71486
"Ta hvězdička je jen a jen za scénu se svíčkou. Jen u ní jsem se zasmál, jinak slovo tragédie, tento film ani zdaleka nevystihuje!!!",1,negative,12016
"Al Pacino - (Don Michael Corleone) +++ James Caan - (Santino ´Sonny´ Corleone) +++ Robert Duvall - (Tom Hagen) +++ Diane Keaton - (Kay Adams) +++ Robert De Niro - (Vito Corleone) +++ Talia Shire - (Connie Corleone Rizzi) +++ Harry Dean Stanton - (Muz z FBI) +++ Danny Aiello - (Tony Rosato) +++ Roger Corman - (Senator) +++ Hudba: Nino Rota +++ Druha cast je rovnako zaujimava a aj napinava, ako aj prva. Proste Coppola aj s Mariom Puzom su talenti, pricom studio chcelo pocas prvej casti Coppolu niekolkokrat vyhodit pocas natacania. Aj napriek tomu, ze film trva viac nez 3 hodiny mi film ubehol velmi rychlo, aj ked chvilkami som sa nudil, ale aj tak davam 5 *. Zaujimava bola uloha Roberta De Nira v podani mladeho Vita Corleoneho, ale aj Ala Pacina, ktory svojou dominanciou pomaly stracal aj tych najblizsich. V tomto filme sme De Nira a Pacina spolu vidiet nemohli, ale nakoniec sa to podarilo napriklad vo filme Michaela Manna NELITOSTNY SOUBOJ (1995)...............20.10.2008",5,positive,1645
Vyloženě hrozné.Vůbec žádný masakr - jenom pulsující nuda.Režisér se pokouší o přestřelku ve styla Johna Woo - a to je bohužel asi nejlepší scéna z celého snímku!,1,negative,6240
"Film, v ktorom sa každá druhá veta stala legendárnou. O to silnejší musí byť pre tých, ktorí leto 1968 zažili na vlastnej koži. Avšak trvalo mi dlhšie, kým som si ho obľúbil.",5,positive,4570
"Spielberg má Schindlerův seznam, Darabont má Shawshank, Zemeckis má Gumpa, Fincher Sedm, Cameron Terminátora, Lucas Star Wars, Eastwood Million Dollar Baby, Tarantino zase Pulp Fiction, Sergio Leone Tenkrát na Západě, Béla Tarr Satanské tango, Tarkovskij Stalkera, Alejandro Jodorowsky Svatou horu, Gaspar Noé má Climax, František Vláčil Markétu Lazarovou, Zdenda Trošků Kameňák.... no a Miloš Forman, ten má zase Přelet nad kukaččím hnízdem.",5,positive,2982
"Tento film se mi vzdy libil, ve sve dobe urcite patril k nejlepsim.  Slusny herecky vykon Perepeczka. Snad jen ten konec mohli trosku protahnout ci zdramatizovat...",4,positive,7400
"Nejlepší Indy. Geniální akční scény, skvělé vtipy, bezchybné formální zpracování. Prostě elita mezi odpočinkovými filmy.",5,positive,8641
"Vážně silný akční kafe. PaneBože!!!!!!! Dřív by zachránili i ředitele pekárny.!?!? Záporák je absolutně příšerná záležitostˇ, blbostblbostblbost-děj o ničem. NESMYSL...proč se na to dívám ? Aha, Michael Madsen, alespoň něco.Proč tam hraje ? To asi neví ani on. I tak za něj a nepovedené scény v titulcích dávám vítězných: 10%. A i to je moc. JDI SE VYCPAT FIRSTENBERGU-(Debile!!!) Uwe Boll je oscarová legenda oproti tomuhle :)",1,negative,14505
"Pro tehdejší cenzuru asi těžko stravitelné. Já nemohl strávit tu zápletku s přepadením a postřelením účetního. S penězama jede bryčkou jako na výlet, amatéři kdesi přišli k pistolím a všechno zpackají špatným maskováním... Milovník koní si ovšem přijde na své. Sovák mi tam v té uřvané roli vysloveně vadil.",2,negative,7401
"Tak si tak říkám.. Ten film určitě nebyl zadarmo, ale ten scénárista? Co to bylo za člověka, prosímvás? Takový situace si vymyslím ve tři ráno po deseti pivech v noční tramvaji taky.. Ten film by téměř celý mohl vypadat dejme tomu úplně stejně, ale vyměnit slova... Nehledě na ty postsynchrony.. To by člověk zvracel. Jak je to možný? Efekty docela pěkný, docela zajímaví zkušení herci.. Někde se asi ušetřit muselo. Hodně velká škoda...",2,negative,224830
"Bohužel na tomhle snímku nejsou nejhorší efekty (s čímž jsem tak nějak počítal), ale samotní ""herci"". Na obalu dvd je nápis: FILM ROKU. No dejme tomu, že jde o záměnu s Bayovejma Transformers nebo že by tam mělo být ""filipínský film roku"". Když by se film odvíjel v duchu závěrečný robo-bitvy, fajn, to se docela dalo, ale ten zbytek... Dám 2* za snahu a na podporu filipínský filmový produkce, ale dát víc, to by byla urážka Bayova opusu :)",2,negative,248178
"Sám sebe sa čudujem, že som to po desiatich minútach nevypol, ale to už je asi tou mojou úchylkou aj tú najväčšiu hovadinu dopozerať do konca. Druhá polovica filmu predsa len má náznaky atmosféry (na postkatastrofický svet sa pozerá vždy dobre), ale inak bez okolkov, je to skutočný mastershit. (1/10)",1,negative,215217
"""Kam až sahají Hujerovi?"" Führer všech konzervativců Václav Klaus svého času prohlásil, že Mareček je nejhorší český film (to mě nepřekvapilo - smysl pro humor a sympatie k liberální dvojici Svěrák-Smoljak jsou to poslední, z čeho bych Herr Klause podezíral). A v následném průzkumu veřejného mínění vyšlo najevo, že mu dramaticky klesla popularita u voličů (to mě naopak hodně překvapilo a byl to jeden z těch vzácných okamžiků, kdy jsem byl na Čechy hrdý). Poradci dali Velkému Reformátorovi na čepec a jeho další názory na téma film proto vyhřezly až v době, kdy byl historickým dopatřením zvolen prezidentem (nelíbil se mu třeba Shrek, věřili byste takové ignoranci?). Ale k Marečkovi. Co si budeme namlouvat, ten film samozřejmě pár chyb má. Iva Janžurová snad poprvé šlápla vedle a dobový kontext taky nesmažeme. Jenže to pozitivní, krásné a vtipné prostě převažuje. Tak třeba: nikdy u nás neexistoval hvězdný systém, takže skoro o každém českém filmu můžeme říct, že je ""hvězdně obsazený"". Ale zatímco jinde je to třeba jen z kosmetických důvodů, v této komedii má každý od Sováka až po Trégla v nejmenší roli co hrát, každý má svůj hvězdný výstup a pointu. A z každé druhé repliky vykrystalizovala ""hláška"". Vyšší index citovanosti mají z českých filmů jen Pelíšky. 80%",4,positive,5992
"No sakra,ten film je opravdu hrozný.Distributor si zřejmě plete horor a loutkový film plný hovadin a blbostí.Není dál o čem.",1,negative,73699
"Možná v době vzniku bych to vzal jako zajímavý experimentální film. Dnes mě už ale tyhle rádoby uměleckosti neberou. Lynche mám rád, ale jeho jakoby študácká etuda mne neoslovila... Možná, kdyby opravdu zabrousil do extrému a té netečné ženě nechal například vydloubnout oko, či rovnou urazit hlavu, pak by alespoň šokoval.",1,negative,6246
"Tohle zdaleka není tak zlé, jako zbytek tvorby nejmenovaného studia. Je pravda, že to není tak vtipné. Ale není to ani tak trapné. Je to poměrně hezky příběhově sevřené, do jisté míry i poutavé, rozhodně jsem se necítil tak trapně. Herecké výkony nejsou až tak hrozné. Ano je to levné béčko, ale je to jenom béčko, není to zetko.",2,negative,215217
"Motivy z předchozích dílů Leone stupňuje, nadsazuje, přidává humor i sentiment a staví tak tenhle film ještě více mimo žánrové koleje. To samé lze říci i o Morriconeho hudbě, který z podbarvující jedničky a organické dvojky přetavuje vše doslova do The Extasy of Emotions. Zcela jiné než ""Tenkrát na západě"", zcela své a nenapodobitelné.",5,positive,5910
"Tak konečně se mi ""poštěstilo"" vidět tuhle legendární Olmerovu hovadinu. Erotickej film to neni ani omylem, některý scény jsou spíš anti-erotický, komedii bych v tom taky neviděl, protože k smíchu jsou tam leda tak naprosto příšerný herecký výkony Chytrový, Kornový, Poblejeho a dalších. Za co teda dávám filmu tu jednu hvězdičku? Na Playgirls jsem se díval s vědomim, že by se mělo jednat o jeden z nejhorších filmů všech dob, takže jsem od toho nečekal absolutně vůbec nic. Film mě potěšil aspoň trochu tou atmosférou 90. let (první mobilní telefony, podnikatelé v brutálních outfitech, atd...) a zároveň oceňuju, že to trvá jenom 80 minut, takže jsem se ani nestačil moc nudit. Co dodat? Je to špatnej film, ale existuje hromada ještě horších filmů. Podruhý to ale fakt vidět nemusim.15%",1,negative,7049
"Poctivě jsem dokoukala. Nemám ráda recenzi typu: po deseti minutách jsem vypnul, není objektivní. Obeznámena s kauzou mohu říct že tento propagační a propadák-ční film je amatérský a jen o trochu lépe natočený než předchozí díla režisérky. Nakonec, když v dětském parku vás uvítá pokladní s flaškou, kouzelný dědeček pěje romantické ódy a další nesmysly nezachrání ani herci.",1,negative,1518669
"Bavil jsem se víc než u jedničky.  Z Cordella se stal doslova Terminátor, nechybí ani vystřílení policejní stanice, akce střídá akci a finále je pak doslova epické. Hlavní hláškujícíí klaďas v podání Roberta Daviho nemá chybu, ale trochu zamrzí, že nedojde k žádné konfrontaci s Cordellem. Na pět to není, ale čtyři a půl hvězdičky ano.",4,positive,6239
"Pokus manifestovat polsko-české přátelství prostřednictvím groteskní anabáze s. spisovatele úporně hledajícího sujet k odpovídajícímu angažovanému dílku je spíše bezděčným varováním před gordickými zauzleninami apriorismů, jež jeho kontakt se „severními sousedy“ „zprostředkovávají“ (a tedy skutečnému poznání překážejí), než pikareskní iniciací, o niž tvůrcům zřejmě původně šlo. Bludný bedekr.",2,negative,6264
Mlčení jehňátek odstartovalo devadésátá léta a stálo tak na prahu moderní kinematografie ke konci milénia. Příběh o vyšetřování těžkých zločinů v USA s konzultací inteligentního psychopata a kanibala ve výkonu trestu si o svou kultovnost prostě říká. Velký vliv zde mělo i herecké obsazení.,5,positive,2356
"║Rozpočet $-miliónov║Tržby USA $22,244,207║Tržby Celosvetovo $31,200,000║

Hudba fajn o tom niet pochýb ale nevyváženosť obrázkov a vizuálu to zrážajú do kolien, skôr by som bral tie animácie tie boli super, miestami úchylné, zvrhlé a príliš agresívne čo sa týka výpovednej hodnoty v tomto ohľade ta spadalo do takej samoúčelnosti./40%/",2,negative,7123
"David Lynch nám netradične ponúkol nádherný príbeh odpustenia a ľudského uvedomenia si samého seba. Starý Alvin sa vracia k svojmu chorému bratovi, aby ho ešte zastihol medzi živými a jeho jazda sekačkou naprieč Štátmi je nádhernou oslavou života a zmúdrenia. Richard Farnsworth na sklonku vlastného života prejavil neuveriteľný cit pre svoju postavu.",5,positive,6258
"Nadprůměrný thriller ze soudku ""někdo se přistěhuje tam, kde má sousedy na hrábnutí"". Obsazením sama sebe do hlavní role Roman Polanski vůbec chybu neudělal, protože po celou dobu film táhne jak herecky, tak režijně. Od samého začátku je divák tlačen soucítit s hlavním protagonistou, aby na konci dostal okusit momentů čisté paranoii hraničící se šílenstvím. Snímek mě vtáhl velmi dobře do děje a dokázal si bez problémů udržet mou pozornost, ale pointa mi přišla kapánek slabší, takže o plné ani neuvažuju, aniž bych popíral kvalitu. 75%",4,positive,7350
"V rámci 80 narozenin Jacka Nicholsona byl v rámci celého týdne možnost shlédnout několik Nicholsonových filmů v kině Aero včetně tří v pátek. A Přelet nad kukaččím hnízdem je druhý na seznamu. Miloš Forman se po emigraci dokopal až do samotného Hollywoodu. A jeho nejslavnější film je právě Přelet nad kukaččím hnízdem. Film jsem chtěl jednou shlédnout ale bál jsem se velkého zklamání a chtěl jsem si ho nechat na něco velkého- A pokud to něco velkého nejsou osmdesátiny Jacka Nicholsona na velkém platně co jiného by to mohlo být?! Takže celý film je neuvěřitelně slibný. I přes svou temnou auru jsou postavy Jacka Nicholsona a pacientů neuvěřitelně zábavné a sympatické. Nicholson neuvěřitelně táhne celý film a ten Oscar je fakt zasloužený. Co se týče herečky Louise Fletcher a její postavy sestry Ratchedové....... Fletcherové se povedlo stvořit nesmírně nesympatickou mrchu ale taková má ta postava být. A Fletcherová jí hraje s neuvěřitelnou grácií. I tak ale postavě přejete brutální konec. Potěší i Brad Tourif, Danny DeVito nebo Christopher Lloyd v roli jiných pacientů a takový Brad Tourif (Gríma Červivec) ve svých 26 let dokázal opravdu něco neuvěřitelného. Konec mě ale upřímně zklamal. Konec má navíc hloubku a i když neskončí úplným happyendem, je prostě dokonalý. Trvalo to dlouho než jsem k tomuhle filmu získal status absolutní pecky, je ale jasný, že to ta absolutní pecka je...",5,positive,2982
"Přes kopírák ve stejném duchu jako první díl, jak konceptem, tak kvalitou. Trošku spletitější zápletka, zbytečných postav a tentokrát maska policisty hodně nepovedená.......4/10",2,negative,6239
"Japonci mají svoje anime a své příběhy o mnohých božstvech. My češi máme svoje anime... Křemílka a Vochomůrku, Pata a Mata a Maxipsa Fíka. Amíci mají svůj patriocismus svou vlajku na každém baráku a kapitána Ameriku (Na to já jim z vysoka seru!!), ale mají ale i veverku v Době ledové a Šreka.     Pokud bych měl srovnávat, vždy si vyberu Pata a Mata, Maxipsa Fíka, Šreka a veverku před touhle rádoby skvělou animovanou Fantasy a rozhodně ji nebudu hodnotit vysoko jen proto, že je to z Japonska.  Jednu hvězdu dávám za ceklový pozitivní dopad, to je ale vše co se mi na tomto anime filmu líbilo. Za mě 30%",1,negative,22205
